PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Kelly Oubre Jr.,PHI,36,0.9,7.2,1.18,1.1,0.5,0.8,62.1,63.8,3,9.1,3,0,57.6,60.9
Jalen Johnson,ATL,35,0.9,6.4,1.15,1.1,0.5,0.9,60,60,3,6.1,3,0,57.6,51.3
Deni Avdija,WAS,49,0.7,5.8,1.09,0.8,0.3,0.6,54.8,54.8,11.4,8.6,11.4,8.6,51.4,41.4
Isaiah Jackson,IND,38,1,17.4,1,1,0.4,0.8,48.4,48.4,15.8,7.9,13.2,5.3,50,28.5
Obi Toppin,IND,50,0.6,6.1,1.32,0.7,0.3,0.5,65.4,65.4,7.1,3.6,7.1,3.6,64.3,87.5
Jaden Ivey,DET,45,0.7,4.7,1.16,0.8,0.3,0.5,58.3,62.5,12.5,12.5,12.5,0,56.3,53.4
Jonathan Kuminga,GSW,45,0.8,5.8,1.03,0.8,0.3,0.6,51.7,51.7,16.7,5.6,16.7,2.8,52.8,33.2
Andrew Wiggins,GSW,42,1.1,8.1,0.82,0.9,0.4,1,37.5,37.5,6.7,4.4,6.7,0,40,13.4
Moses Moody,GSW,34,0.8,9.6,1.39,1.1,0.4,0.6,68.2,70.5,11.5,7.7,11.5,3.8,65.4,91.4
Keegan Murray,SAC,43,0.5,3.7,1.52,0.8,0.3,0.5,75,77.5,17.4,4.3,13,8.7,69.6,97.4
James Wiseman,DET,31,0.9,18.5,1.21,1.1,0.5,0.8,64,64,6.9,6.9,6.9,0,62.1,66.4
P.J. Washington,CHA,42,0.7,5.2,1.17,0.8,0.4,0.5,68.2,68.2,13.3,20,13.3,6.7,56.7,57.3
Josh Okogie,PHX,43,0.7,13.4,1.13,0.8,0.3,0.5,60,60,32.3,9.7,32.3,6.5,58.1,49.6
Bennedict Mathurin,IND,48,0.6,4.2,1.17,0.7,0.3,0.5,60.9,60.9,17.2,6.9,17.2,3.4,62.1,58.9
Josh Giddey,OKC,49,0.7,5.1,1.03,0.7,0.3,0.6,50,50,12.1,6.1,12.1,3,51.5,33.6
Tari Eason,HOU,22,1.5,15.2,1,1.5,0.7,1.5,50,50,8.8,2.9,8.8,5.9,50,28.5
Shaedon Sharpe,POR,32,0.7,4.1,1.39,1,0.4,0.6,63.2,63.2,21.7,0,17.4,4.3,69.6,93.1
Jaylen Brown,BOS,45,0.6,2.7,1.23,0.7,0.3,0.5,60.9,60.9,15.4,7.7,15.4,11.5,57.7,69.1
LeBron James,LAL,44,0.7,2.8,1.1,0.7,0.3,0.6,57.7,57.7,6.9,6.9,6.9,3.4,55.2,44.8
Terance Mann,LAC,42,0.5,7.3,1.35,0.7,0.4,0.5,71.4,73.8,0,8.7,0,0,65.2,89.7
Neemias Queta,BOS,22,1.1,27.5,1.24,1.4,0.6,1,59.1,59.1,12,4,8,4,60,71.4
Kawhi Leonard,LAC,45,0.6,2.8,1.24,0.7,0.2,0.5,52.4,52.4,28,0,24,12,56,71.4
Vince Williams Jr.,MEM,38,0.8,9.3,1.03,0.8,0.3,0.5,55,55,16.7,16.7,16.7,0,53.3,34.1
Derrick Jones Jr.,DAL,44,0.6,6.3,1.15,0.7,0.3,0.5,62.5,62.5,3.8,3.8,3.8,0,57.7,52.6
Naz Reid,MIN,50,0.5,4.6,1.15,0.6,0.3,0.4,59.1,59.1,11.5,3.8,7.7,0,61.5,52.6
