PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Clint Capela,ATL,43,7.3,60.7,0.95,7,2.7,5.8,46.8,52.2,8,14.7,6.1,1.9,43.1,34.8
Deandre Ayton,POR,33,11.2,63.5,0.86,9.6,3.7,8.8,42.4,45.9,8.1,14.6,7,1.4,40.1,69
Joel Embiid,PHI,34,10.8,65,0.9,9.7,3.8,9,42.6,46.6,8.2,10.4,7.1,1.6,41.7,55.5
Nikola Vucevic,CHI,43,8.6,52.6,0.92,7.9,3,6.5,45.6,51.1,10.3,16,8.7,2.4,41.7,49.6
Nikola Jokic,DEN,47,9.3,59.8,0.79,7.3,2.9,7.2,40.7,43.9,7.6,16.8,7.1,1.8,36.6,86
Daniel Gafford,WAS,44,8.4,63.2,0.93,7.8,3,6.7,44.2,50,8.4,13,7.3,1.4,42.4,43.9
Jalen Duren,DET,33,10.3,66,1.03,10.5,4,8.7,46.2,51.6,9.4,8.3,8.8,2.1,46.3,15.9
Chet Holmgren,OKC,49,8.1,57.4,0.96,7.7,2.8,6.1,46.3,51.7,11.4,14.2,10.4,1.5,44.8,34.5
Domantas Sabonis,SAC,44,10.2,63.1,0.87,8.9,3.4,7.4,46.3,50.5,9.6,19.6,8.9,1.6,41.1,67.1
Rudy Gobert,MIN,48,10.2,62.7,0.83,8.5,3.4,8.3,41.5,45.5,7,13.1,6.1,1.6,38.3,76.5
Jusuf Nurkic,PHX,42,10.5,66.9,0.95,9.9,4,8.4,48,52.1,8.7,13.9,7.5,3.2,44.2,38
Myles Turner,IND,46,9.5,63.6,0.98,9.3,3.7,8.1,46.4,50,9.4,8.5,7.8,3,45.6,27.8
Anthony Davis,LAL,46,10.4,60.5,0.94,9.8,3.8,8.3,46.3,51.6,7.5,15,6.9,1.7,42.3,42
Alperen Sengun,HOU,49,10.2,56.6,0.98,10,3.7,8.3,44.9,50.6,11.4,10.8,10.8,2.8,44.4,28.8
Brook Lopez,MIL,46,13.5,69,0.98,13.2,5.3,11.8,44.7,49.4,7.6,6.6,6.9,1.6,44.9,27.2
