PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Nikola Jokic,DEN,47,3.1,19.9,1.05,3.3,1.2,2.9,43.3,52.6,6.2,3.4,5.5,2.1,44.1,48
Corey Kispert,WAS,47,3.1,43.5,1.05,3.3,1.1,2.8,41.2,56.1,3.4,6.9,3.4,0.7,40,48
Cameron Johnson,BKN,39,3.5,43.5,1.13,3.9,1.3,3,44.1,58.9,5.2,7.4,3.7,0,43.7,27.7
Tyler Herro,MIA,29,4.6,37.8,1.16,5.3,1.9,4.2,45.5,61.8,0.8,6.8,0.8,0.8,42.4,23.7
Royce O'Neale,BKN,47,2.8,34,1.19,3.3,1.1,2.6,44.6,60.7,3.8,4.6,3.8,1.5,43.8,18.4
Jimmy Butler,MIA,35,3.5,35.1,1.26,4.4,1.6,3.2,50.9,65.6,4.9,5.7,3.3,1.6,49.6,8.9
Anthony Edwards,MIN,47,3.6,34.5,0.92,3.3,1.2,3.3,35,46.5,3.5,5.3,2.9,0.6,35.1,79.7
Malik Monk,SAC,46,3.2,43.2,1.08,3.4,1.2,2.8,43.1,55.8,6.2,6.2,6.2,2.1,42.8,39.6
Naz Reid,MIN,50,2.9,39.3,1.09,3.1,1.1,2.6,42.3,55.8,6.9,4.2,6.3,1.4,43.1,37.6
Ziaire Williams,MEM,41,2.8,34.3,1.35,3.8,1.3,2.5,51,72.1,5.2,5.2,5.2,0,50,2.8
Lauri Markkanen,UTA,41,3.7,29.9,1.04,3.9,1.3,3.5,38.5,52.1,3.9,3.3,3.9,1.3,38.8,51.7
Duncan Robinson,MIA,45,2.6,41.8,1.33,3.5,1.2,2.3,49.5,66.2,10.1,4.2,10.1,2.5,51.3,3.6
Andrew Wiggins,GSW,42,3.2,31.1,1.2,3.8,1.2,2.9,43,59.9,6.8,2.3,5.3,0,45.9,17
Georges Niang,CLE,47,3.3,42.2,1.03,3.4,1.1,3,37.1,51.4,6.5,2.6,6.5,1.3,39.4,55
Jalen Green,HOU,49,2.7,31.1,1.22,3.3,1.1,2.4,47.4,65.1,6.1,6.9,6.1,1.5,46.6,13.4
Kevin Durant,PHX,42,4,36.9,0.96,3.8,1.3,3.6,36.8,51,3,7.1,3,0.6,35.1,69.9
Scoot Henderson,POR,40,4.1,39.2,0.98,4,1.3,3.6,35.2,48.2,7.9,7.9,6.7,1.8,36.4,66.3
Karl-Anthony Towns,MIN,48,3.3,25.4,1.01,3.4,1.2,3.1,38.8,51.7,3.8,5.6,3.8,1.3,38.1,59.9
Kyle Kuzma,WAS,48,3.5,36.1,0.96,3.4,1.2,3.2,36.8,47.7,7.1,4.7,7.1,3.6,37.3,69.6
