PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Duncan Robinson,MIA,45,0.3,4.9,0.71,0.2,0,0.2,25,37.5,21.4,21.4,21.4,0,35.7,87.3
Tyrese Maxey,PHI,44,0.3,2.8,0.77,0.2,0.1,0.2,30,40,15.4,7.7,7.7,0,30.8,84.5
Josh Giddey,OKC,49,0.2,3.2,0.83,0.2,0.1,0.2,33.3,33.3,25,8.3,25,8.3,41.7,81.2
Dean Wade,CLE,39,0.3,3.5,0.91,0.3,0.1,0.2,50,56.3,9.1,18.2,9.1,0,45.5,73.3
Anthony Edwards,MIN,47,0.2,2,1,0.2,0.1,0.2,40,50,0,0,0,0,40,62.3
Andrew Wiggins,GSW,42,0.2,2.3,1,0.2,0.1,0.2,33.3,50,10,0,10,0,40,62.3
Stephen Curry,GSW,43,0.2,2.5,1,0.2,0.1,0.2,42.9,57.1,10,20,10,0,40,62.3
Collin Sexton,UTA,51,0.2,2.6,1,0.2,0,0.1,28.6,42.9,20,10,20,0,40,62.3
Pat Connaughton,MIL,44,0.2,3.1,1,0.2,0.1,0.2,40,45,10,0,10,10,40,62.3
Immanuel Quickley,NYK,29,0.3,4.1,1,0.3,0.1,0.3,25,25,20,0,20,0,40,62.3
Marcus Sasser,DET,34,0.3,4.3,1,0.3,0.1,0.2,50,56.3,10,20,10,10,40,62.3
Naz Reid,MIN,50,0.4,4.9,0.61,0.2,0.1,0.3,23.1,26.9,11.1,16.7,11.1,0,27.8,92.8
Xavier Tillman,MEM,31,0.4,3.9,0.92,0.4,0.1,0.4,36.4,50,0,8.3,0,0,33.3,72.4
Aaron Nesmith,IND,45,0.2,2,1,0.2,0.1,0.2,40,45,9.1,0,9.1,0,45.5,62.3
Reggie Jackson,DEN,51,0.2,2.6,1,0.2,0.1,0.1,42.9,57.1,18.2,18.2,18.2,0,45.5,62.3
Terance Mann,LAC,42,0.2,2.6,1.1,0.3,0.1,0.1,50,58.3,20,30,20,10,40,48.9
Peyton Watson,DEN,49,0.2,2.6,1.1,0.2,0.1,0.2,50,56.3,10,10,0,0,50,48.9
Corey Kispert,WAS,47,0.2,3,1.1,0.2,0.1,0.2,50,56.3,10,10,10,0,50,48.9
Kyle Kuzma,WAS,48,0.3,2.6,1,0.3,0.1,0.2,50,60,0,16.7,0,0,41.7,62.3
Jalen Green,HOU,49,0.2,2.6,1.09,0.2,0.1,0.2,62.5,75,0,27.3,0,0,45.5,50.8
Brandon Ingram,NOP,44,0.2,2.4,1.2,0.3,0.1,0.2,50,60,0,0,0,0,50,28.4
Kevin Huerter,SAC,42,0.2,2.7,1.2,0.3,0.1,0.2,50,60,0,0,0,0,50,28.4
Ziaire Williams,MEM,41,0.2,3,1.2,0.3,0.1,0.2,50,56.3,20,10,20,10,50,28.4
Torrey Craig,CHI,28,0.4,4.5,1.2,0.4,0.1,0.3,37.5,50,20,0,20,0,50,28.4
Jrue Holiday,BOS,45,0.5,3.7,0.59,0.3,0.1,0.5,23.8,31,0,4.5,0,0,22.7,94.5
Grayson Allen,PHX,43,0.4,3,0.81,0.3,0.1,0.3,35.7,42.9,6.3,6.3,6.3,0,37.5,81.8
Dereck Lively II,DAL,36,0.4,3.2,0.87,0.4,0.1,0.3,41.7,54.2,0,20,0,0,33.3,78.9
Bismack Biyombo,MEM,27,0.6,4.3,0.87,0.5,0.2,0.5,35.7,35.7,13.3,0,13.3,6.7,40,78.9
Pascal Siakam,TOR,39,0.4,3.2,0.93,0.3,0.1,0.3,40,45,21.4,7.1,21.4,0,50,71.8
Mikal Bridges,BKN,48,0.3,2.2,1,0.3,0.1,0.2,45.5,54.5,7.7,7.7,7.7,0,46.2,62.3
Deni Avdija,WAS,49,0.2,2.1,1.08,0.3,0.1,0.2,40,55,8.3,8.3,0,0,41.7,51.7
Alex Caruso,CHI,43,0.3,2.3,1.08,0.3,0.1,0.2,40,45,16.7,0,8.3,0,50,51.7
Bennedict Mathurin,IND,48,0.2,3.1,1.18,0.3,0.1,0.2,50,68.8,9.1,18.2,9.1,0,45.5,34.6
Tristan Thompson,CLE,28,0.4,5.5,1.18,0.5,0.2,0.4,50,60,9.1,9.1,9.1,9.1,45.5,34.6
Kyle Anderson,MIN,49,0.2,2.7,1.3,0.3,0.1,0.2,66.7,72.2,0,10,0,0,60,20.2
Sam Hauser,BOS,48,0.2,3.2,1.3,0.3,0.1,0.2,55.6,66.7,10,10,10,10,50,20.2
LaMelo Ball,CHA,22,0.5,4.9,1.3,0.6,0.2,0.4,55.6,72.2,0,10,0,0,50,20.2
