PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Ja Morant,MEM,9,4.7,18.7,1.12,5.2,1.6,3.2,48.3,53.4,26.2,9.5,19,4.8,52.4,47
Bryce McGowens,CHA,39,0.9,17.8,1.28,1.2,0.4,0.7,57.1,60.7,27.8,5.6,27.8,11.1,61.1,79.7
Anthony Black,ORL,46,1.1,20.3,0.94,1,0.4,0.7,55.9,58.8,16.3,22.4,16.3,8.2,46.9,17.4
Kevin Love,MIA,39,1.2,13.8,1,1.2,0.3,0.9,38.2,52.9,11.1,13.3,8.9,0,40,23.6
Zach Collins,SAS,38,1,7.8,1.13,1.2,0.5,0.9,54.5,60.6,10.3,7.7,7.7,2.6,53.8,49.6
Jae'Sean Tate,HOU,46,0.9,20.6,1.02,1,0.4,0.7,64.5,66.1,7,23.3,7,2.3,51.2,27.8
MarJon Beauchamp,MIL,35,1.3,26.2,1,1.3,0.5,1,50,57.4,11.4,13.6,11.4,2.3,45.5,23.6
Jabari Walker,POR,46,1,11.5,1,1,0.3,0.7,46.9,48.4,20.5,9.1,18.2,2.3,52.3,23.6
T.J. McConnell,IND,39,1.4,16.5,0.79,1.1,0.5,0.9,48.6,48.6,8.9,26.8,8.9,1.8,39.3,6.7
Isaiah Jackson,IND,38,0.7,12.8,1.54,1.1,0.4,0.6,81,81,17.9,7.1,17.9,0,78.6,96.5
Ivica Zubac,LAC,39,1,9.9,1.07,1.1,0.5,0.9,55.6,55.6,7.5,5,7.5,2.5,52.5,36.8
Dyson Daniels,NOP,48,1,15.9,0.88,0.9,0.3,0.7,47.1,48.5,18.4,14.3,14.3,2,44.9,10.7
Nassir Little,PHX,28,1,24.8,1.5,1.5,0.5,0.8,68.2,75,25,0,17.9,3.6,71.4,95.3
Jaden Springer,PHI,30,1.1,22.9,1.31,1.4,0.6,0.9,65.4,65.4,15.6,6.3,15.6,3.1,65.6,84.9
Kyle Anderson,MIN,50,1.2,15.9,0.72,0.8,0.3,0.7,40.5,43.2,13.8,22.4,12.1,0,37.9,3.8
Daniel Gafford,WAS,44,0.6,6.7,1.58,0.9,0.4,0.5,86.4,86.4,11.5,3.8,11.5,0,84.6,97.4
Julian Strawther,DEN,33,0.9,13.9,1.41,1.2,0.5,0.8,55.6,74.1,6.9,0,3.4,0,55.2,91.9
Craig Porter Jr.,CLE,30,1.3,17.6,1.08,1.4,0.6,1,54.8,56.5,10.5,10.5,7.9,2.6,52.6,38.6
Kyle Lowry,MIA,37,1.5,17.7,0.74,1.1,0.4,1.1,38.1,46.4,3.6,21.8,3.6,1.8,30.9,4.6
Gary Harris,ORL,29,1.1,16.1,1.29,1.4,0.5,1,50,65,3.2,3.2,3.2,3.2,48.4,82.6
Aaron Holiday,HOU,46,0.9,14.7,0.95,0.9,0.3,0.7,38.7,46.8,14.3,14.3,11.9,2.4,40.5,19.4
Killian Hayes,DET,41,1.3,15.4,0.76,1,0.4,1,43.6,43.6,9.4,20.8,7.5,3.8,37.7,5.2
Wendell Carter Jr.,ORL,24,1.1,11,1.44,1.6,0.5,0.9,59.1,72.7,18.5,0,18.5,0,63,92.8
Markelle Fultz,ORL,17,1.8,18.5,1.26,2.3,1.1,1.6,67.9,67.9,6.5,6.5,6.5,3.2,61.3,75.9
Trendon Watford,BKN,34,0.9,17.2,1.26,1.1,0.4,0.8,57.7,59.6,12.9,3.2,12.9,0,61.3,75.9
Deandre Ayton,POR,34,1,7.2,1.15,1.1,0.5,0.8,61.5,61.5,11.8,11.8,11.8,0,58.8,54.2
Dennis Smith Jr.,BKN,32,1.8,21.7,0.67,1.2,0.6,1.3,45.2,45.2,1.7,25.9,1.7,0,34.5,3.2
Jusuf Nurkic,PHX,46,0.7,5.5,1.19,0.8,0.3,0.4,60,70,21.9,18.8,21.9,3.1,56.3,61.9
Caleb Houstan,ORL,36,1,21.3,1.06,1.1,0.3,0.9,35.3,52.9,2.8,2.8,2.8,0,36.1,33.6
Jonas Valanciunas,NOP,48,0.8,6.3,1,0.8,0.3,0.7,45.7,51.4,5.3,5.3,5.3,2.6,44.7,23.6
Jose Alvarado,NOP,30,1.4,19.4,0.93,1.3,0.5,1.2,41.7,52.8,0,12.2,0,0,36.6,15.7
Pat Connaughton,MIL,44,0.7,13.4,1.28,0.8,0.3,0.6,51.9,64.8,6.9,3.4,6.9,3.4,51.7,79.4
John Konchar,MEM,39,0.9,22,1.03,0.9,0.4,0.7,55.2,58.6,8.3,13.9,8.3,2.8,50,28.8
Isaiah Stewart,DET,35,1.2,10.5,0.9,1.1,0.4,0.9,39.4,45.5,9.8,9.8,9.8,0,41.5,13.9
Derrick Rose,MEM,18,2.3,25.1,0.88,2.1,0.7,1.8,40.6,43.8,11.9,14.3,11.9,2.4,40.5,11.6
Chimezie Metu,PHX,37,0.7,15.2,1.33,1,0.4,0.6,66.7,69,14.8,11.1,14.8,3.7,63,86.9
Josh Okogie,PHX,43,0.9,16.5,0.95,0.8,0.3,0.7,40,40,28.9,5.3,26.3,13.2,47.4,18.6
Haywood Highsmith,MIA,36,1.3,22.3,0.75,1,0.4,1,40.5,43.2,4.2,18.8,2.1,0,35.4,4.9
Day'Ron Sharpe,BKN,37,0.5,7.1,1.84,0.9,0.4,0.4,93.3,96.7,21.1,5.3,21.1,5.3,89.5,99.7
Isaiah Livers,DET,24,1.3,22.1,1.13,1.5,0.5,1.1,44.4,57.4,9.7,3.2,9.7,0,48.4,49.9
Miles McBride,NYK,36,0.9,19,1.06,1,0.4,0.8,44.8,58.6,3,9.1,3,0,42.4,34.5
Davion Mitchell,SAC,38,0.8,19.2,1.06,0.9,0.3,0.7,46.4,53.6,9.4,6.3,9.4,3.1,46.9,35.1
Precious Achiuwa,TOR,25,1.4,16,0.97,1.4,0.5,1,54.2,58.3,17.1,14.3,14.3,0,51.4,21.7
Isaiah Hartenstein,NYK,47,0.4,6.5,1.65,0.7,0.3,0.4,77.8,77.8,25,5,25,20,75,99.1
Onyeka Okongwu,ATL,48,0.5,6.8,1.27,0.7,0.2,0.4,64.7,64.7,30.8,7.7,30.8,3.8,65.4,78.3
Dereck Lively II,DAL,36,0.8,11.1,1.1,0.9,0.4,0.6,59.1,59.1,20,6.7,20,0,60,41.6
Ben Sheppard,IND,29,1.2,35.4,0.94,1.1,0.4,1.1,39.4,47,5.7,0,5.7,0,42.9,18.3
Blake Wesley,SAS,29,1.3,32.2,0.87,1.1,0.6,1,53.3,53.3,7.9,13.2,7.9,0,44.7,9.9
Marvin Bagley III,DET,26,0.9,10.1,1.33,1.2,0.5,0.7,68.4,68.4,16.7,12.5,16.7,8.3,62.5,86.9
GG Jackson,MEM,18,1.4,15.9,1.28,1.8,0.6,1.1,55,65,20,12,20,12,52,80
Nick Smith Jr.,CHA,33,0.9,12.8,1.1,1,0.4,0.8,52,62,3.4,13.8,3.4,3.4,44.8,43.3
Andre Jackson Jr.,MIL,39,0.6,22.3,1.35,0.8,0.3,0.5,66.7,75,8.7,13,8.7,0,60.9,88.1
Matt Ryan,NOP,13,1.3,16.3,1.76,2.3,0.8,1.2,62.5,93.8,5.9,5.9,5.9,5.9,58.8,99.4
James Wiseman,DET,31,0.6,12.1,1.58,1,0.5,0.5,93.3,93.3,21.1,15.8,21.1,15.8,78.9,97.7
Oshae Brissett,BOS,32,0.6,16.3,1.5,0.9,0.3,0.4,71.4,78.6,30,5,30,5,75,95.3
KJ Martin,PHI,32,0.9,32.2,1.07,0.9,0.4,0.7,63.6,63.6,21.4,7.1,17.9,7.1,57.1,36.5
Cody Martin,CHA,17,1.7,18.2,1.03,1.8,0.7,1.3,54.5,63.6,6.9,17.2,6.9,0,48.3,29.6
Andre Drummond,CHI,50,0.6,7.6,1,0.6,0.2,0.4,57.9,57.9,26.7,10,20,0,60,23.6
Moritz Wagner,ORL,48,0.7,7.1,0.91,0.6,0.2,0.5,46.2,50,12.1,9.1,9.1,0,42.4,14.5
Mark Williams,CHA,20,1,10.1,1.45,1.5,0.6,0.9,70.6,70.6,15,0,15,0,75,93
Daniel Theis,LAC,36,0.6,9.5,1.38,0.8,0.3,0.5,70.6,73.5,19,9.5,19,9.5,66.7,90.1
Goga Bitadze,ORL,41,0.6,9.6,1.26,0.7,0.2,0.4,62.5,65.6,21.7,13,21.7,4.3,60.9,76.5
Danilo Gallinari,WAS,26,0.9,14.5,1.21,1.1,0.3,0.7,47.4,63.2,16.7,8.3,8.3,4.2,50,66.7
Yuta Watanabe,PHX,28,0.9,20.8,1.16,1,0.4,0.7,55,65,12,12,8,4,52,55.7
Sam Merrill,CLE,32,0.9,12.5,1.04,0.9,0.3,0.8,37,53.7,0,3.6,0,0,35.7,30.1
Keita Bates-Diop,PHX,38,0.9,19.1,0.88,0.8,0.3,0.7,50,50,18.2,9.1,15.2,6.1,42.4,11
Trayce Jackson-Davis,GSW,34,0.5,8.7,1.65,0.8,0.3,0.3,90.9,90.9,41.2,5.9,41.2,11.8,82.4,98.8
Jaxson Hayes,LAL,39,0.5,16,1.47,0.7,0.3,0.4,85.7,85.7,21.1,10.5,15.8,5.3,73.7,94.5
Kris Murray,POR,30,0.8,18.4,1.22,0.9,0.4,0.7,55,57.5,21.7,4.3,21.7,13,56.5,68.6
Sasha Vezenkov,SAC,32,0.7,13.5,1.22,0.9,0.4,0.7,54.5,63.6,0,4.3,0,0,52.2,68.6
Nikola Jovic,MIA,19,1.4,21.8,1.08,1.5,0.6,1.1,55,65,7.7,15.4,7.7,0,50,37.9
Jeff Green,HOU,47,0.6,10,1.08,0.6,0.1,0.4,38.9,38.9,30.8,7.7,30.8,7.7,50,37.9
Gradey Dick,TOR,28,1,20.9,0.97,1,0.4,0.9,41.7,45.8,10.3,6.9,10.3,0,44.8,20.9
Kenrich Williams,OKC,39,0.8,17.1,0.93,0.7,0.3,0.7,46.4,50,0,6.7,0,0,43.3,16.9
Patrick Beverley,PHI,45,0.7,10.1,0.93,0.6,0.2,0.5,43.5,50,13.3,16.7,10,6.7,40,16.9
Malachi Flynn,TOR,31,1,18,0.88,0.9,0.4,0.9,40.7,48.1,3.1,12.5,3.1,0,37.5,10.4
Joe Ingles,ORL,36,0.8,16,0.9,0.8,0.3,0.8,33.3,50,0,10,0,0,30,13.4
Bones Hyland,LAC,19,1.5,19.6,0.9,1.4,0.5,1.2,45.5,52.3,6.9,17.2,3.4,0,41.4,12.8
Justin Holiday,DEN,28,0.7,24.4,1.25,0.9,0.4,0.6,55.6,69.4,0,10,0,0,50,73.5
Chris Duarte,SAC,35,0.8,17.8,0.89,0.7,0.2,0.7,32,40,10.7,3.6,10.7,3.6,35.7,12.2
Trey Lyles,SAC,33,1.2,18.3,0.63,0.8,0.3,1,29.4,36.8,0,15,0,0,25,2
Seth Curry,DAL,36,0.6,12.8,1.14,0.7,0.3,0.5,47.4,63.2,0,9.5,0,0,42.9,53.1
Paul Reed,PHI,48,0.5,9.1,0.92,0.5,0.2,0.4,52.4,52.4,7.7,15.4,7.7,3.8,46.2,15.1
JT Thor,CHA,40,0.5,12.3,1.21,0.6,0.2,0.4,50,62.5,10.5,5.3,10.5,0,52.6,67
Jonathan Isaac,ORL,32,0.8,12.7,0.96,0.7,0.2,0.4,50,50,20.8,20.8,20.8,0,50,19.7
Troy Brown Jr.,MIN,37,0.7,18.4,0.85,0.6,0.2,0.6,40.9,43.2,7.4,11.1,7.4,0,40.7,8.7
Chris Paul,GSW,32,0.8,9,0.85,0.7,0.3,0.6,45,55,3.7,25.9,3.7,3.7,33.3,8.7
Max Christie,LAL,40,0.9,15.5,0.68,0.6,0.2,0.6,31.8,34.1,11.8,23.5,8.8,0,32.4,3.5
Luke Kornet,BOS,33,0.3,8.2,2,0.7,0.3,0.3,100,100,18.2,0,18.2,0,100,100
Robert Covington,PHI,26,0.6,13.4,1.47,0.8,0.3,0.5,50,67.9,13.3,0,13.3,6.7,53.3,94.2
Bismack Biyombo,MEM,29,0.5,8.4,1.47,0.8,0.4,0.5,78.6,78.6,0,6.7,0,0,73.3,94.2
Jamal Cain,MIA,14,1.4,25,1.1,1.6,0.4,1.1,40,43.3,30,0,30,5,55,41.6
Jordan Nwora,IND,18,1.6,28.6,0.79,1.2,0.6,1.3,43.5,45.7,3.6,17.9,3.6,3.6,35.7,6.7
Xavier Tillman,MEM,34,0.9,11.1,0.76,0.6,0.3,0.8,37,38.9,10.3,3.4,10.3,6.9,37.9,5.5
Thaddeus Young,TOR,21,0.7,14.4,1.5,1,0.4,0.5,81.8,86.4,7.1,14.3,7.1,0,71.4,95.3
Stanley Umude,DET,15,1,23.8,1.4,1.4,0.5,0.7,63.6,81.8,13.3,20,13.3,6.7,53.3,91.3
Keon Ellis,SAC,27,0.6,16.5,1.24,0.8,0.3,0.5,57.1,71.4,5.9,11.8,5.9,0,52.9,71.1
Delon Wright,WAS,28,0.6,13.2,1.17,0.8,0.3,0.6,50,58.3,0,0,0,0,50,57
Marcus Morris Sr.,PHI,36,0.8,11.8,0.78,0.6,0.2,0.7,26.9,38.5,3.7,3.7,3.7,3.7,25.9,6.1
Ousmane Dieng,OKC,25,0.7,16.3,1.12,0.8,0.3,0.6,57.1,60.7,5.9,11.8,5.9,0,52.9,46.7
Garrison Mathews,ATL,34,0.3,10,1.64,0.5,0.2,0.3,66.7,94.4,18.2,9.1,18.2,9.1,63.6,98.6
Vasilije Micic,OKC,29,0.6,13.7,1.06,0.6,0.1,0.3,40,45,35.3,11.8,35.3,5.9,52.9,34.2
Torrey Craig,CHI,28,0.6,10.7,1,0.6,0.2,0.5,40,43.3,22.2,5.6,22.2,11.1,44.4,23.6
Ish Smith,CHA,41,0.5,10.4,0.9,0.4,0.2,0.3,57.1,57.1,5,25,0,0,45,13.4
Taylor Hendricks,UTA,13,1.1,20.3,1.21,1.3,0.5,0.9,50,62.5,7.1,7.1,7.1,0,50,67.5
Jacob Gilyard,MEM,33,0.6,13.2,0.9,0.5,0.2,0.5,35.3,50,0,10.5,0,0,31.6,12.5
Draymond Green,GSW,22,1.4,13.9,0.55,0.8,0.2,0.7,33.3,33.3,12.9,38.7,9.7,0,29,1.2
Dwight Powell,DAL,42,0.2,6.6,1.6,0.4,0.1,0.2,85.7,85.7,30,0,30,0,90,98.3
Ben Simmons,BKN,8,2,27.1,1,2,1,1.3,80,80,6.3,31.3,6.3,0,50,23.6
Skylar Mays,POR,21,1.3,17.3,0.57,0.8,0.3,0.9,31.6,31.6,14.3,21.4,14.3,3.6,32.1,1.4
Larry Nance Jr.,NOP,31,0.5,9.6,1,0.5,0.2,0.2,100,100,13.3,46.7,13.3,0,53.3,23.6
Jeremiah Robinson-Earl,NOP,19,0.6,16.9,1.17,0.7,0.4,0.6,58.3,58.3,0,0,0,0,58.3,57
Gary Payton II,GSW,16,0.8,13,1.17,0.9,0.4,0.6,77.8,77.8,0,25,0,0,58.3,57
Chuma Okeke,ORL,29,0.4,12,1.08,0.5,0.2,0.3,50,70,0,23.1,0,0,38.5,37.9
Kevon Looney,GSW,46,0.3,5.8,0.92,0.3,0.1,0.2,60,60,0,23.1,0,0,46.2,15.1
Jarace Walker,IND,17,0.9,19,0.73,0.6,0.2,0.6,36.4,40.9,6.7,20,6.7,0,33.3,4.1
Jae Crowder,MIL,19,0.9,15,0.61,0.6,0.2,0.8,25,34.4,0,11.1,0,0,22.2,1.7
Jordan Goodwin,PHX,38,0.7,12.4,0.39,0.3,0.1,0.5,22.2,25,7.1,28.6,3.6,0,21.4,0
Mason Plumlee,LAC,18,0.7,12.5,0.83,0.6,0.2,0.3,60,60,25,33.3,16.7,0,50,7.8
Jaylin Williams,OKC,42,0.3,8.1,0.77,0.2,0.1,0.3,36.4,45.5,7.7,15.4,7.7,7.7,30.8,5.8
Theo Maledon,CHA,13,1.2,18.4,0.63,0.8,0.2,0.8,27.3,27.3,18.8,18.8,18.8,6.3,31.3,2
Nicolas Batum,PHI,31,0.5,10.5,0.63,0.3,0.1,0.4,30.8,34.6,6.3,12.5,6.3,0,31.3,2
Dru Smith,MIA,9,1.3,30.8,0.67,0.9,0.3,1.2,27.3,36.4,0,8.3,0,0,25,2.9
Patty Mills,ATL,18,0.6,19.3,0.55,0.3,0.1,0.5,22.2,33.3,0,18.2,0,0,18.2,0.9
Wesley Matthews,ATL,20,0.6,20,0.5,0.3,0.1,0.5,10,15,16.7,0,8.3,0,25,0.3
Otto Porter Jr.,TOR,15,0.7,27.8,0.5,0.3,0.1,0.7,20,25,0,0,0,0,20,0.3
