PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Georges Niang,CLE,47,0.3,3.3,0.5,0.1,0.1,0.2,27.3,31.8,0,21.4,0,0,21.4,4.4
Jalen Johnson,ATL,35,0.4,2.7,0.5,0.2,0.1,0.3,30,30,14.3,14.3,14.3,0,28.6,4.4
Theo Maledon,CHA,13,1.3,19.5,0.41,0.5,0.2,1,23.1,26.9,0,23.5,0,0,17.6,2.1
Peyton Watson,DEN,49,0.2,3,0.6,0.1,0,0.2,25,25,10,10,10,0,30,11.6
Obi Toppin,IND,50,0.2,2.2,0.6,0.1,0,0.2,22.2,33.3,0,10,0,0,20,11.6
Simone Fontecchio,UTA,49,0.2,2.4,0.5,0.1,0,0.2,22.2,27.8,0,10,0,0,20,4.4
Isaiah Joe,OKC,47,0.2,3.2,0.46,0.1,0,0.2,22.2,27.8,0,18.2,0,0,18.2,2.6
Lauri Markkanen,UTA,41,0.3,1.4,0.36,0.1,0,0.3,18.2,18.2,0,0,0,0,18.2,1.3
Cory Joseph,GSW,25,0.4,13.3,0.3,0.1,0,0.3,14.3,14.3,10,20,10,0,20,0.4
John Konchar,MEM,39,0.3,6.7,0.18,0.1,0,0.2,16.7,16.7,0,45.5,0,0,9.1,0
