PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Dejounte Murray,ATL,48,0.4,3.2,1.11,0.4,0.1,0.3,50,50,38.9,0,38.9,16.7,55.6,28.9
CJ McCollum,NOP,34,0.5,4.7,1.18,0.6,0.2,0.4,57.1,57.1,17.6,11.8,17.6,11.8,52.9,19.2
Landry Shamet,WAS,32,0.5,8.1,1.25,0.6,0.2,0.3,63.6,63.6,31.3,6.3,25,6.3,68.8,12.9
Jalen Johnson,ATL,35,0.8,7,0.72,0.6,0.2,0.7,32,32,10.3,3.4,10.3,0,37.9,89.1
Dyson Daniels,NOP,48,0.5,5.6,0.81,0.4,0.2,0.4,50,50,7.7,15.4,7.7,0,42.3,82
Draymond Green,GSW,22,1.1,11.3,0.84,1,0.3,0.8,41.2,41.2,16,16,16,0,44,76.3
Jordan Poole,WAS,47,0.5,5.3,0.91,0.4,0.1,0.3,37.5,37.5,26.1,8.7,21.7,4.3,47.8,66.5
Andrew Wiggins,GSW,42,0.5,5.1,0.95,0.5,0.2,0.5,52.6,52.6,4.5,13.6,4.5,4.5,45.5,58.1
Marvin Bagley III,DET,26,0.8,8.3,0.95,0.8,0.3,0.7,47.1,47.1,18.2,9.1,9.1,4.5,50,58.1
Isaiah Joe,OKC,45,0.5,7.4,1,0.5,0.2,0.3,58.3,58.3,23.8,23.8,19,4.8,52.4,51.2
Deandre Ayton,POR,33,0.6,3.4,1.05,0.6,0.2,0.4,57.1,57.1,20,10,15,0,60,39.8
John Konchar,MEM,37,0.5,7.1,1.1,0.6,0.2,0.2,75,75,26.3,31.6,26.3,0,57.9,30.1
Terry Rozier,CHA,30,0.6,5.4,1.17,0.7,0.3,0.5,66.7,66.7,5.6,11.1,5.6,0,61.1,20
Fred VanVleet,HOU,47,0.6,5,0.79,0.5,0.2,0.4,47.4,47.4,7.1,25,7.1,0,39.3,84.1
Jayson Tatum,BOS,46,0.6,6,0.85,0.5,0.2,0.4,47.1,47.1,19.2,19.2,15.4,3.8,46.2,74.7
Ivica Zubac,LAC,38,0.7,4.6,0.88,0.6,0.2,0.5,35,35,16,4,12,0,44,72.1
Kelly Olynyk,UTA,47,0.5,7,0.88,0.5,0.2,0.4,45,45,12,8,12,0,48,72.1
Jeff Green,HOU,46,0.5,7.5,0.92,0.5,0.2,0.4,42.1,42.1,16.7,4.2,16.7,0,50,65.5
Ziaire Williams,MEM,41,0.6,6.8,0.96,0.5,0.2,0.4,50,50,13,8.7,8.7,0,52.2,57.5
Tre Jones,SAS,45,0.5,4.9,1,0.5,0.2,0.4,55,55,9.1,4.5,9.1,4.5,50,51.2
Karl-Anthony Towns,MIN,48,0.4,3.3,1.05,0.5,0.1,0.3,53.8,53.8,23.8,19,19,4.8,52.4,40.2
DeMar DeRozan,CHI,48,0.4,4.2,1.16,0.5,0.2,0.3,61.5,61.5,26.3,10.5,26.3,5.3,63.2,21.1
Jonathan Kuminga,GSW,45,0.4,3.8,1.38,0.5,0.2,0.3,60,60,25,0,18.8,18.8,62.5,4.5
Cam Reddish,LAL,33,0.5,4.8,1.47,0.7,0.3,0.4,75,75,20,6.7,20,6.7,73.3,2.3
Anthony Davis,LAL,46,0.8,4.8,0.6,0.5,0.2,0.6,25,25,18.4,10.5,15.8,2.6,34.2,94.7
Brandin Podziemski,GSW,37,0.6,6.3,1.04,0.6,0.2,0.5,50,50,13.6,9.1,9.1,4.5,50,40.8
Taurean Prince,LAL,47,0.4,3.6,1.15,0.5,0.2,0.3,62.5,62.5,15,15,15,10,55,21.8
Keyonte George,UTA,44,0.4,4.7,1.28,0.5,0.2,0.3,63.6,63.6,33.3,11.1,22.2,5.6,66.7,10.6
Desmond Bane,MEM,37,0.5,5.3,1.28,0.6,0.2,0.3,63.6,63.6,33.3,11.1,16.7,5.6,66.7,10.6
Jarrett Allen,CLE,41,0.9,5.8,0.67,0.6,0.2,0.6,38.5,38.5,5.6,22.2,5.6,0,33.3,92.5
Trae Young,ATL,44,0.7,5.7,0.83,0.5,0.3,0.5,47.8,47.8,3.4,17.2,3.4,0,41.4,79.2
Georges Niang,CLE,47,0.6,7.9,0.83,0.5,0.2,0.5,45.8,45.8,3.4,13.8,0,0,41.4,79.2
Nikola Jokic,DEN,47,0.6,3.7,0.89,0.5,0.3,0.5,52.2,52.2,0,14.8,0,0,44.4,70.6
Dario Saric,GSW,43,0.6,6.9,0.92,0.6,0.3,0.5,52.4,52.4,7.7,15.4,7.7,3.8,46.2,64.5
Kyle Lowry,MIA,37,0.6,6.3,1,0.6,0.2,0.4,60,60,20.8,20.8,16.7,4.2,54.2,51.2
Obi Toppin,IND,49,0.5,6.6,1.04,0.5,0.2,0.4,47.6,47.6,8.7,0,8.7,0,52.2,41.4
Dean Wade,CLE,39,0.6,6.9,1.09,0.6,0.3,0.4,71.4,71.4,18.2,22.7,18.2,4.5,54.5,32.2
Damian Lillard,MIL,45,0.6,5.2,0.89,0.6,0.2,0.5,50,50,7.1,14.3,3.6,0,46.4,69.9
Aaron Gordon,DEN,45,0.5,4.7,1.09,0.6,0.2,0.5,52.4,52.4,8.7,4.3,8.7,4.3,52.2,33.1
Quentin Grimes,NYK,43,0.5,6.8,1.14,0.6,0.2,0.4,43.8,43.8,27.3,4.5,18.2,4.5,54.5,24.1
Jusuf Nurkic,PHX,42,0.9,5.8,0.68,0.6,0.3,0.8,37.5,37.5,2.6,13.2,2.6,0,34.2,91.7
Max Strus,CLE,47,0.6,4.7,0.93,0.6,0.2,0.5,50,50,14.3,14.3,14.3,7.1,46.4,63.9
Collin Sexton,UTA,51,0.5,6.7,1,0.5,0.2,0.3,52.9,52.9,23.1,19.2,15.4,7.7,50,51.2
Peyton Watson,DEN,49,0.7,8.5,0.82,0.6,0.2,0.6,40.7,40.7,9.1,9.1,9.1,0,42.4,80.7
Bismack Biyombo,MEM,27,1.2,9.2,0.84,1,0.4,0.9,47.8,47.8,12.5,18.8,9.4,3.1,43.8,75.2
Jaden Ivey,DET,44,0.5,4.3,1.35,0.6,0.2,0.3,66.7,66.7,20,10,20,5,65,6.4
Anthony Black,ORL,41,0.5,5.9,1.35,0.7,0.3,0.3,78.6,78.6,15,15,15,0,70,6.4
Scottie Barnes,TOR,49,0.7,5.1,0.8,0.6,0.2,0.6,41.4,41.4,5.7,11.4,5.7,0,40,83
Jabari Smith Jr.,HOU,44,0.8,7.5,0.8,0.6,0.2,0.5,43.5,43.5,22.9,20,17.1,8.6,40,83
Kevin Durant,PHX,42,0.6,5.9,1.04,0.7,0.3,0.5,52.2,52.2,11.1,7.4,11.1,3.7,51.9,41.7
Malik Beasley,MIL,47,0.5,4.3,1.12,0.6,0.2,0.4,61.1,61.1,16,20,16,8,52,27.4
Norman Powell,LAC,46,0.5,7,1.17,0.6,0.2,0.3,56.3,56.3,25,8.3,16.7,0,62.5,20
Cason Wallace,OKC,50,0.5,5.1,1.22,0.6,0.2,0.3,64.7,64.7,17.4,8.7,17.4,0,65.2,15.8
Tyus Jones,WAS,49,0.4,5.2,1.27,0.6,0.2,0.3,80,80,18.2,22.7,13.6,9.1,59.1,11.3
Vince Williams Jr.,MEM,35,0.9,9.2,0.88,0.8,0.3,0.5,52.9,52.9,24.2,27.3,21.2,3,48.5,72.6
Julius Randle,NYK,45,0.7,5.5,0.94,0.6,0.3,0.6,46.4,46.4,6.5,3.2,6.5,0,48.4,62.6
Goga Bitadze,ORL,32,1,7.5,0.94,0.9,0.4,0.8,50,50,6.5,12.9,6.5,3.2,45.2,62.6
Dennis Schroder,TOR,48,0.6,5.2,1,0.6,0.3,0.5,52.2,52.2,10.3,10.3,6.9,0,51.7,51.2
Tobias Harris,PHI,43,0.7,5.9,1.04,0.7,0.3,0.4,70.6,70.6,10.7,32.1,10.7,3.6,50,42.3
Andrew Wiggins,IND,34,0.8,9.5,1.04,0.9,0.2,0.5,44.4,44.4,25,10.7,25,0,53.6,42.3
Alec Burks,DET,39,0.6,9.6,1.16,0.7,0.3,0.5,55,55,20,4,16,4,60,20.7
Wendell Carter Jr.,ORL,23,1,7.6,1.26,1.3,0.5,0.9,57.1,57.1,17.4,0,17.4,8.7,60.9,12.4
Klay Thompson,GSW,44,0.8,7.9,0.91,0.7,0.2,0.5,43.5,43.5,18.2,15.2,18.2,3,45.5,67.2
Deni Avdija,WAS,49,0.6,5.3,0.97,0.6,0.2,0.5,48,48,16.1,6.5,9.7,3.2,51.6,57
Jonas Valanciunas,NOP,44,0.7,6,0.97,0.7,0.3,0.6,56,56,6.5,16.1,6.5,3.2,48.4,57
Mikal Bridges,BKN,48,0.6,5,1,0.6,0.3,0.5,52,52,10,10,10,3.3,50,51.2
Kentavious Caldwell-Pope,DEN,49,0.6,6.1,1.03,0.6,0.2,0.4,54.5,54.5,10.3,13.8,10.3,0,51.7,43
Christian Braun,DEN,49,0.6,8.9,1.03,0.6,0.2,0.4,45,45,27.6,6.9,27.6,3.4,55.2,43
